PLAYER_NAME,position,team,rating
Daniel Oturu,['C'],LAC,71
Jay Scrubb,['G'],LAC,67
Andre Drummond,['C'],LAL,83
Montrezl Harrell,"['F', 'C']",LAL,82
Kentavious Caldwell-Pope,['G'],LAL,75
Alex Caruso,['G'],LAL,74
LeBron James,"['F', 'G']",LAL,97
Kyle Kuzma,['F'],LAL,76
Dennis Schroder,['G'],LAL,77
Alfonzo McKinnie,['F'],LAL,70
Marc Gasol,['C'],LAL,75
Anthony Davis,"['F', 'C']",LAL,94
Jared Dudley,['F'],LAL,71
Markieff Morris,['F'],LAL,74
Wesley Matthews,"['G', 'F']",LAL,73
Kostas Antetokounmpo,['F'],LAL,69
Devontae Cacok,['F'],LAL,69
Talen Horton-Tucker,['G'],LAL,75
Tyus Jones,['G'],MEM,75
Justise Winslow,"['F', 'G']",MEM,77
Kyle Anderson,"['F', 'G']",MEM,81
Dillon Brooks,"['G', 'F']",MEM,76
Jonas Valanciunas,['C'],MEM,82
Grayson Allen,['G'],MEM,76
Desmond Bane,['G'],MEM,76
Brandon Clarke,"['F', 'G']",MEM,81
Jaren Jackson Jr.,"['F', 'C']",MEM,83
John Konchar,['G'],MEM,74
Sean McDermott,['F'],MEM,69
De'Anthony Melton,['G'],MEM,77
Ja Morant,['G'],MEM,86
Jontay Porter,"['C', 'F']",MEM,68
Killian Tillie,"['F', 'C']",MEM,67
Xavier Tillman,['F'],MEM,77
Udonis Haslem,['F'],MIA,70
Bam Adebayo,"['C', 'F']",MIA,88
Goran Dragic,['G'],MIA,80
Victor Oladipo,['G'],MIA,81
Jimmy Butler,['F'],MIA,90
Nemanja Bjelica,['F'],MIA,78
Trevor Ariza,['F'],MIA,74
Andre Iguodala,"['G', 'F']",MIA,73
Precious Achiuwa,['F'],MIA,78
Tyler Herro,['G'],MIA,80
Kendrick Nunn,['G'],MIA,77
KZ Okpala,"['F', 'G']",MIA,71
Duncan Robinson,['F'],MIA,75
Max Strus,"['G', 'F']",MIA,72
Gabe Vincent,['G'],MIA,69
Jrue Holiday,['G'],MIL,86
Axel Toupane,"['G', 'F']",MIL,66
Giannis Antetokounmpo,['F'],MIL,96
Pat Connaughton,"['G', 'F']",MIL,76
Brook Lopez,['C'],MIL,78
Khris Middleton,['F'],MIL,86
Bryn Forbes,['G'],MIL,75
P.J. Tucker,['F'],MIL,74
Thanasis Antetokounmpo,['F'],MIL,70
Bobby Portis,['F'],MIL,80
Rodions Kurucs,['F'],MIL,71
Mamadi Diakite,['F'],MIL,68
Donte DiVincenzo,['G'],MIL,77
Sam Merrill,['G'],MIL,68
Jordan Nwora,['F'],MIL,70
Lonzo Ball,['G'],NOP,80
Brandon Ingram,['F'],NOP,85
James Johnson,['F'],NOP,77
Eric Bledsoe,['G'],NOP,78
Wes Iwundu,['F'],NOP,72
Steven Adams,['C'],NOP,80
Willy Hernangomez,"['C', 'F']",NOP,76
Josh Hart,['G'],NOP,77
Nickeil Alexander-Walker,['G'],NOP,76
Wenyen Gabriel,['F'],NOP,70
Jaxson Hayes,"['C', 'F']",NOP,76
Kira Lewis Jr.,['G'],NOP,72
Will Magnay,['C'],NOP,69
Naji Marshall,['F'],NOP,68
Zion Williamson,['F'],NOP,89
Mason Jones,['G'],PHI,73
Tobias Harris,['F'],PHI,86
Mike Scott,['F'],PHI,71
George Hill,['G'],PHI,78
Joel Embiid,"['C', 'F']",PHI,95
Furkan Korkmaz,"['G', 'F']",PHI,73
Seth Curry,['G'],PHI,76
Dwight Howard,"['C', 'F']",PHI,79
Ben Simmons,"['G', 'F']",PHI,88
Danny Green,"['G', 'F']",PHI,75
Ignas Brazdeikis,['F'],PHI,70
Isaiah Joe,['G'],PHI,71
Tyrese Maxey,['G'],PHI,76
Shake Milton,"['G', 'F']",PHI,78
Paul Reed,['F'],PHI,69
Matisse Thybulle,"['G', 'F']",PHI,74
Rayjon Tucker,['G'],PHI,69
Enes Kanter,['C'],POR,80
Derrick Jones Jr.,"['F', 'G']",POR,76
Robert Covington,['F'],POR,77
Zach Collins,"['F', 'C']",POR,75
Damian Lillard,['G'],POR,94
CJ McCollum,['G'],POR,88
Jusuf Nurkic,['C'],POR,80
Harry Giles III,"['F', 'C']",POR,73
Norman Powell,"['G', 'G']",POR,81
Keljin Blevins,['G'],POR,68
CJ Elleby,"['F', 'G']",POR,68
Nassir Little,"['F', 'G']",POR,75
Anfernee Simons,['G'],POR,75
Carmelo Anthony,['F'],POR,79
Fred VanVleet,['G'],TOR,85
Rodney Hood,"['G', 'F']",TOR,73
Patrick McCaw,['G'],TOR,73
OG Anunoby,['F'],TOR,78
Chris Boucher,"['F', 'C']",TOR,80
Kyle Lowry,['G'],TOR,84
Pascal Siakam,['F'],TOR,84
Stanley Johnson,"['F', 'G']",TOR,73
Aron Baynes,"['C', 'F']",TOR,75
DeAndre' Bembry,"['G', 'F']",TOR,74
Gary Trent Jr.,"['G', 'F']",TOR,78
Malachi Flynn,['G'],TOR,71
Jalen Harris,['G'],TOR,68
Yuta Watanabe,"['G', 'F']",TOR,72
Paul Watson,['G'],TOR,67
