PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Chuma Okeke,F,ORL,76,7,0.0,9.14,4.14,2.71,1.43,0.86,0.86,24.19,0.32
Killian Hayes,G,DET,73,5,0.0,8.4,3.2,5.0,1.6,0.6,2.8,23.54,0.32
Brook Lopez,C,MIL,79,7,0.0,13.57,5.57,0.57,0.57,1.0,0.57,25.26,0.32
Drew Eubanks,C-F,SAS,75,8,0.0,8.62,7.38,0.88,0.88,1.12,1.0,23.79,0.32
Mo Bamba,C,ORL,75,6,0.0,11.17,6.17,1.0,0.17,1.33,1.33,23.23,0.31
Coby White,G,CHI,76,8,0.0,12.25,2.25,4.62,0.75,0.38,1.88,23.39,0.31
Steven Adams,C,NOP,80,8,0.0,6.75,9.38,2.0,0.75,0.88,0.75,25.12,0.31
Lonzo Ball,G,NOP,80,4,2.0,9.75,3.25,3.0,1.5,0.5,0.75,27.4,0.29
Mikal Bridges,F,PHX,83,8,1.0,12.5,3.12,1.38,1.12,0.88,0.62,25.69,0.29
Josh Richardson,F-G,DAL,77,8,0.0,10.0,3.25,2.88,0.88,0.5,0.62,21.71,0.28
Tristan Thompson,C-F,BOS,78,7,0.0,7.86,6.29,1.71,0.57,1.14,1.43,21.69,0.28
Thaddeus Young,F,CHI,82,8,0.0,10.5,4.62,2.88,0.5,0.62,2.0,21.74,0.27
Eric Bledsoe,G,NOP,77,8,0.0,12.12,3.75,2.62,0.5,0.12,1.88,20.56,0.27
Daniel Theis,C-F,CHI,77,8,0.0,9.88,4.5,1.88,0.75,0.25,1.0,20.09,0.26
Cody Zeller,C-F,CHA,79,7,0.0,8.43,7.14,1.57,0.14,0.43,1.43,19.64,0.25
Gary Harris,G,ORL,73,6,0.0,11.5,1.17,2.67,0.5,0.5,1.33,18.57,0.25
Patrick Williams,F,CHI,76,8,0.0,6.0,4.38,1.62,1.62,0.5,1.12,18.94,0.25
Keldon Johnson,F-G,SAS,80,8,0.0,10.75,5.88,1.38,0.38,0.12,1.12,20.24,0.25
Rudy Gay,F-G,SAS,79,8,0.0,10.12,4.5,1.12,0.38,0.75,0.75,19.84,0.25
Matisse Thybulle,F-G,PHI,74,8,0.0,4.62,3.0,0.62,1.75,1.38,0.38,18.16,0.25
Dwayne Bacon,F-G,ORL,71,8,0.0,10.38,3.0,1.0,0.75,0.0,0.5,17.23,0.24
Pat Connaughton,F-G,MIL,74,8,0.0,8.25,5.5,0.62,0.75,0.12,0.62,17.79,0.24
Brad Wanamaker,G,CHA,72,7,0.0,6.57,2.14,4.57,0.71,0.43,2.14,17.29,0.24
Frank Jackson,G,DET,72,8,0.0,12.25,2.62,0.75,0.38,0.12,0.62,17.4,0.24
Cameron Payne,G,PHX,77,8,0.0,10.38,2.25,3.5,0.5,0.12,1.5,18.7,0.24
Dwight Howard,C-F,PHI,80,6,0.0,4.0,9.0,1.0,0.33,0.83,1.67,18.13,0.23
Cameron Johnson,F,PHX,78,8,0.0,10.38,2.88,2.25,0.5,0.0,0.88,17.82,0.23
Jevon Carter,G,PHX,72,8,0.0,9.5,2.5,1.0,0.62,0.12,0.38,15.88,0.22
Willy Hernangomez,C-F,NOP,76,6,0.0,6.17,6.17,0.33,0.33,0.67,0.33,16.73,0.22
R.J. Hampton,G,ORL,73,8,0.0,8.38,4.0,1.5,0.62,0.25,1.75,16.3,0.22
Bryn Forbes,G,MIL,73,8,0.0,10.88,2.25,0.88,0.62,0.0,0.62,16.14,0.22
Alex Caruso,G,LAL,73,8,0.0,6.62,2.5,2.88,1.12,0.12,1.88,15.81,0.22
Donta Hall,C,ORL,70,3,0.0,3.33,3.67,1.67,0.67,1.33,0.67,15.57,0.22
