PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Joe Ingles,F-G,UTA,82,1.0,11.4,3.3,4.4,0.7,0.2,1.6,25.06,0.28
Davis Bertans,F,WAS,77,0.0,12.5,3.2,1.0,0.7,0.2,0.8,19.74,0.26
Raul Neto,G,WAS,75,0.0,9.4,2.6,2.3,1.3,0.1,1.0,19.17,0.26
Bobby Portis,F,MIL,81,0.0,9.7,5.8,0.9,0.6,0.4,0.8,20.21,0.25
Bryn Forbes,G,MIL,76,1.0,13.5,2.4,1.2,0.6,0.0,0.9,21.08,0.25
Carmelo Anthony,F,POR,79,0.0,11.9,2.9,1.2,0.6,0.4,0.8,19.38,0.25
Pat Connaughton,G,MIL,73,0.0,7.1,4.6,1.2,0.7,0.4,0.5,17.22,0.24
Monte Morris,G,DEN,79,0.0,10.0,1.9,2.9,0.7,0.3,0.7,18.93,0.24
Kendrick Nunn,G,MIA,78,1.0,11.2,2.5,2.0,0.7,0.2,1.1,20.8,0.24
Tyler Herro,G,MIA,78,1.0,10.5,3.5,2.1,0.5,0.2,1.2,20.75,0.24
Ish Smith,G,WAS,73,0.0,6.3,3.5,3.6,0.8,0.2,1.1,17.8,0.24
Duncan Robinson,F,MIA,77,0.0,11.2,3.0,1.4,0.6,0.2,0.9,18.4,0.24
Trevor Ariza,F,MIA,75,0.0,7.3,3.5,1.4,0.8,0.6,0.6,17.2,0.23
Dewayne Dedmon,C,MIA,75,1.0,6.5,5.5,1.0,0.5,0.5,1.0,18.6,0.22
JaMychal Green,C-F,DEN,78,0.0,8.6,4.9,0.9,0.4,0.4,1.0,17.23,0.22
Grayson Allen,G,MEM,77,0.0,9.4,2.7,1.7,0.8,0.2,0.9,17.29,0.22
Desmond Bane,G,MEM,74,0.0,8.6,2.9,1.5,0.6,0.3,0.9,16.13,0.22
Dwight Howard,C-F,PHI,80,0.0,5.5,6.4,0.7,0.4,0.8,1.2,16.63,0.21
De'Anthony Melton,G,MEM,77,1.0,7.5,2.6,1.9,0.9,0.4,1.0,18.37,0.21
Paul Millsap,F,DEN,79,0.0,6.7,3.6,1.3,0.6,0.5,0.7,15.57,0.2
Alex Len,C,WAS,76,0.0,6.4,4.1,0.7,0.2,1.0,0.8,15.17,0.2
Anfernee Simons,G,POR,76,0.0,8.7,2.7,1.3,0.4,0.0,0.7,14.39,0.19
Derrick Favors,F,UTA,79,0.0,4.8,4.9,0.6,0.4,0.9,0.6,14.88,0.19
Georges Niang,F,UTA,73,0.0,6.9,2.3,0.8,0.3,0.1,0.7,11.36,0.16
Andre Iguodala,F-G,MIA,73,0.0,3.7,2.9,1.6,0.7,0.4,0.9,11.98,0.16
Matisse Thybulle,F-G,PHI,74,1.0,3.4,1.6,0.8,1.1,0.8,0.4,13.82,0.16
Robin Lopez,C,WAS,76,0.0,5.7,2.7,0.5,0.2,0.5,0.7,11.09,0.15
George Hill,G,PHI,77,0.0,6.0,1.6,1.7,0.5,0.1,0.7,11.57,0.15
Enes Kanter,C,POR,81,1.0,4.5,4.1,0.4,0.2,0.3,0.4,13.12,0.14
Shake Milton,F-G,PHI,78,0.0,6.5,1.3,1.5,0.3,0.2,0.9,10.91,0.14
P.J. Tucker,F,MIL,74,0.0,3.2,3.0,1.0,0.6,0.3,0.6,10.4,0.14
Nemanja Bjelica,F,MIA,75,0.0,4.8,2.8,1.3,0.3,0.0,0.8,10.21,0.14
Markus Howard,G,DEN,67,0.0,6.4,1.3,1.3,0.0,0.0,1.3,8.61,0.13
Furkan Korkmaz,F-G,PHI,76,1.0,5.1,1.1,0.9,0.4,0.1,0.4,10.87,0.12
Tyus Jones,G,MEM,75,0.0,3.1,1.0,1.7,0.4,0.1,0.4,7.95,0.11
Chandler Hutchison,F-G,WAS,73,0.0,3.1,2.4,0.5,0.4,0.2,0.6,7.93,0.11
Xavier Tillman,F,MEM,76,0.0,2.7,1.9,0.5,0.3,0.2,0.3,6.93,0.09
Jordan Nwora,F,MIL,73,1.0,3.1,0.9,0.0,0.4,0.0,0.4,6.98,0.07
Sam Merrill,G,MIL,70,0.0,2.5,0.9,0.4,0.1,0.1,0.3,4.48,0.06
