PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Daniel Gafford,C-F,WAS,78,2.0,11.1,7.4,1.0,0.7,2.0,1.4,32.18,0.36
Dorian Finney-Smith,F,DAL,75,0.0,11.9,6.6,2.0,1.0,0.5,1.1,26.22,0.35
Bojan Bogdanovic,F,UTA,77,1.0,17.9,4.1,1.9,0.7,0.1,1.8,28.27,0.34
Danny Green,G,PHI,76,0.0,11.4,4.3,2.0,1.6,0.8,1.2,25.56,0.34
Reggie Jackson,G,LAC,79,0.0,13.2,3.7,3.9,0.8,0.1,1.3,24.89,0.32
Grayson Allen,G,MEM,77,0.0,12.2,3.5,2.2,1.0,0.3,1.2,22.4,0.29
Rui Hachimura,F,WAS,79,1.0,13.1,5.2,1.4,0.7,0.2,1.2,24.94,0.29
Jordan Clarkson,G,UTA,79,1.0,15.0,3.2,1.9,0.7,0.1,1.4,24.69,0.29
Reggie Bullock,F-G,NYK,75,0.0,12.5,3.9,1.7,0.8,0.2,0.8,21.93,0.29
Royce O'Neale,F,UTA,73,0.0,7.5,6.5,2.5,0.8,0.4,1.3,21.35,0.29
Alec Burks,G,NYK,78,0.0,12.2,4.2,2.1,0.6,0.3,1.0,22.09,0.28
Taj Gibson,F,NYK,77,0.0,7.0,6.9,0.9,0.7,1.3,0.7,21.93,0.28
Rajon Rondo,G,LAC,76,0.0,7.2,3.1,5.8,1.1,0.1,2.2,21.02,0.28
Joe Ingles,F-G,UTA,82,1.0,10.4,3.0,4.0,0.6,0.2,1.4,23.0,0.26
Kevin Huerter,F-G,ATL,76,0.0,9.5,2.7,2.6,0.8,0.2,1.0,18.64,0.25
Danilo Gallinari,F,ATL,81,0.0,12.6,3.7,1.3,0.6,0.2,0.8,20.59,0.25
Nerlens Noel,C-F,NYK,80,0.0,5.0,5.7,0.8,0.9,1.7,1.0,19.84,0.25
Nicolas Batum,F-G,LAC,76,0.0,7.0,4.3,1.8,0.9,0.5,0.7,18.36,0.24
Raul Neto,G,WAS,75,0.0,8.8,2.5,2.2,1.2,0.1,1.0,18.0,0.24
Ish Smith,G,WAS,73,0.0,5.9,3.2,3.4,0.7,0.2,1.0,16.54,0.23
De'Anthony Melton,G,MEM,77,1.0,8.3,2.9,2.1,1.0,0.4,1.1,20.03,0.23
Desmond Bane,G,MEM,74,0.0,8.6,2.9,1.5,0.6,0.3,0.9,16.13,0.22
Derrick Favors,F,UTA,79,0.0,5.4,5.4,0.7,0.4,1.0,0.7,16.43,0.21
Dwight Howard,C-F,PHI,80,0.0,5.5,6.4,0.7,0.4,0.8,1.2,16.63,0.21
Robin Lopez,C,WAS,76,0.0,7.4,3.7,0.7,0.3,0.7,0.9,14.99,0.2
Ivica Zubac,C,LAC,79,0.0,5.9,4.8,0.7,0.2,0.5,0.8,14.01,0.18
Josh Richardson,G,DAL,77,0.0,6.7,1.9,1.3,0.6,0.2,0.8,12.53,0.16
Matisse Thybulle,F-G,PHI,74,1.0,3.5,1.6,0.8,1.1,0.8,0.4,13.92,0.16
Immanuel Quickley,G,NYK,79,0.0,7.5,1.5,1.4,0.3,0.1,0.7,11.9,0.15
Willie Cauley-Stein,C,DAL,76,0.0,3.8,3.8,0.6,0.2,0.7,0.6,11.36,0.15
Terance Mann,F-G,LAC,76,0.0,5.4,2.7,1.0,0.4,0.1,0.5,11.14,0.15
Shake Milton,F-G,PHI,78,0.0,6.5,1.3,1.5,0.3,0.2,0.9,10.91,0.14
Onyeka Okongwu,C-F,ATL,76,1.0,3.3,2.7,0.2,0.3,0.6,0.4,11.14,0.12
Georges Niang,F,UTA,73,0.0,5.4,1.8,0.6,0.2,0.1,0.6,8.76,0.12
Lou Williams,G,ATL,79,0.0,5.4,1.1,1.6,0.3,0.1,0.8,9.52,0.12
Patrick Beverley,G,LAC,78,0.0,3.8,1.5,1.0,0.4,0.4,0.5,9.0,0.12
Tyus Jones,G,MEM,75,0.0,3.1,1.0,1.7,0.4,0.1,0.4,7.95,0.11
Obi Toppin,F,NYK,75,0.0,4.9,2.8,0.7,0.0,0.0,0.7,8.61,0.11
Chandler Hutchison,F-G,WAS,73,0.0,3.1,2.4,0.5,0.4,0.2,0.6,7.93,0.11
Furkan Korkmaz,F-G,PHI,76,1.0,3.6,0.8,0.6,0.3,0.1,0.3,8.36,0.08
Dwight Powell,C-F,DAL,77,0.0,2.2,1.5,0.4,0.2,0.3,0.3,5.8,0.08
Anthony Gill,F,WAS,69,0.0,1.5,0.9,0.2,0.2,0.1,0.2,3.58,0.05
Tyrese Maxey,G,PHI,77,0.0,2.2,0.6,0.6,0.1,0.1,0.2,4.22,0.05
Mike Scott,F,PHI,70,0.0,1.5,0.9,0.3,0.2,0.1,0.1,3.83,0.05
Solomon Hill,F,ATL,70,0.0,1.1,0.9,0.3,0.2,0.1,0.2,3.33,0.05
Trey Burke,G,DAL,76,0.0,1.7,0.3,0.4,0.2,0.0,0.2,3.06,0.04
Brandon Clarke,F-G,MEM,81,0.0,0.4,0.3,0.1,0.1,0.1,0.0,1.51,0.02
Alex Len,C,WAS,76,0.0,0.5,0.3,0.1,0.0,0.1,0.1,1.21,0.02
